project,sample_number,year,month,nafo_div,project_code,archive_lsm_number,length,sex,maturity,weight,stomach_fullness,age,fecundity,gonad
23,574,2000,12,32,23,2000574.038,129,2,2,7.7,1,1,,0.2
23,574,2000,12,32,23,2000574.039,155,2,2,13.2,0,3,,0.2
23,574,2000,12,32,23,2000574.04,119,1,1,6.4,2,1,,
23,574,2000,12,32,23,2000574.042,108,2,1,3.8,1,1,,
23,574,2000,12,32,23,2000574.045,114,1,1,4.8,2,1,,
23,574,2000,12,32,23,2000574.046,141,1,2,12.7,1,2,,0.2
23,574,2000,12,32,23,2000574.049,110,2,1,4.4,1,1,,
23,574,2000,12,32,23,2000574.075,109,1,1,3.7,1,1,,
23,574,2000,12,32,23,2000574.119,155,1,2,16.6,1,2,,0.2
23,574,2000,12,32,23,2000574.12,152,1,2,16.1,1,2,,0.2
23,574,2000,12,32,23,2000574.121,158,1,2,19,1,2,,0.2
23,574,2000,12,32,23,2000574.122,151,1,2,16,2,2,,0.2
23,574,2000,12,32,23,2000574.124,162,2,2,15.2,1,3,,0.3
23,574,2000,12,32,23,2000574.126,126,1,1,8.1,2,1,,
23,574,2000,12,32,23,2000574.128,157,2,2,16.7,1,2,,0.3
23,574,2000,12,32,23,2000574.129,162,2,2,16.6,1,3,,0.3
23,574,2000,12,32,23,2000574.13,162,1,2,20,1,2,,0.2
23,574,2000,12,32,23,2000574.131,137,1,2,10.3,2,1,,0.1
23,574,2000,12,32,23,2000574.133,129,1,1,8.2,3,1,,
23,574,2000,12,32,23,2000574.134,126,2,1,7,3,1,,
23,574,2000,12,32,23,2000574.135,148,2,2,11.4,2,3,,0.2
23,574,2000,12,32,23,2000574.137,143,2,2,12.4,2,3,,0.2
23,574,2000,12,32,23,2000574.139,141,1,2,10.6,2,1,,0.1
23,574,2000,12,32,23,2000574.142,144,2,2,11.4,2,2,,0.2
23,574,2000,12,32,23,2000574.166,116,2,1,6.1,3,1,,
23,574,2000,12,32,23,2000574.168,74,3,1,7,3,1,,
23,574,2000,12,32,23,2000574.183,124,1,1,6.1,2,1,,
23,583,2000,12,32,23,2000583.001,136,2,1,8.4,2,2,,
23,583,2000,12,32,23,2000583.002,106,2,1,3.6,2,1,,
23,583,2000,12,32,23,2000583.003,92,3,1,2.3,1,1,,
23,583,2000,12,32,23,2000583.004,121,1,1,6,1,1,,
23,583,2000,12,32,23,2000583.005,110,1,1,4.6,2,1,,
23,583,2000,12,32,23,2000583.006,105,2,1,3.8,1,1,,
23,583,2000,12,32,23,2000583.007,107,1,1,4.3,3,1,,
23,583,2000,12,32,23,2000583.008,101,3,1,3.7,1,1,,
23,583,2000,12,32,23,2000583.009,121,2,1,5.4,2,1,,
23,583,2000,12,32,23,2000583.01,114,2,1,5.6,2,1,,
23,583,2000,12,32,23,2000583.012,111,2,1,4.6,0,1,,
23,583,2000,12,32,23,2000583.014,131,1,1,8.2,0,1,,
23,583,2000,12,32,23,2000583.015,111,1,1,4.4,2,1,,
23,583,2000,12,32,23,2000583.016,101,3,1,3.6,3,1,,
23,583,2000,12,32,23,2000583.017,95,3,1,2.5,3,1,,
23,583,2000,12,32,23,2000583.018,104,2,1,3.7,0,1,,
23,583,2000,12,32,23,2000583.019,79,3,1,1.3,0,1,,
23,583,2000,12,32,23,2000583.021,89,3,1,2.4,0,1,,
23,583,2000,12,32,23,2000583.023,106,1,1,4.1,2,1,,
23,583,2000,12,32,23,2000583.027,93,3,1,2.5,0,1,,
23,583,2000,12,32,23,2000583.029,121,1,1,6,1,1,,
23,583,2000,12,32,23,2000583.03,99,3,1,3.1,2,1,,
23,583,2000,12,32,23,2000583.031,117,2,1,5.7,2,1,,
23,583,2000,12,32,23,2000583.043,116,1,1,5.5,2,1,,
23,583,2000,12,32,23,2000583.047,131,1,1,7.7,0,1,,
23,583,2000,12,32,23,2000583.055,121,2,1,5.3,2,1,,
23,583,2000,12,32,23,2000583.058,87,3,1,1.8,3,1,,
23,583,2000,12,32,23,2000583.059,151,2,6,11.3,0,3,,
23,583,2000,12,32,23,2000583.06,84,3,1,1.6,2,1,,
23,583,2000,12,32,23,2000583.067,84,3,1,1.7,3,1,,
23,583,2000,12,32,23,2000583.112,115,1,1,5.1,0,1,,
23,583,2000,12,32,23,2000583.139,116,2,1,5.5,2,1,,
23,583,2000,12,32,23,2000583.166,104,2,1,3.7,3,1,,
23,583,2000,12,32,23,2000583.168,76,3,1,1.1,0,1,,
23,583,2000,12,32,23,2000583.186,108,3,1,4.8,1,1,,
23,587,2000,12,32,23,2000587.001,127,2,2,7.4,4,1,,0.1
23,587,2000,12,32,23,2000587.002,153,2,2,14.3,0,2,,0.4
23,587,2000,12,32,23,2000587.003,163,1,2,19.2,0,2,,0.2
23,587,2000,12,32,23,2000587.004,130,1,1,8.3,4,1,,
23,587,2000,12,32,23,2000587.005,126,1,1,6.7,2,1,,
23,587,2000,12,32,23,2000587.006,142,2,2,9.7,1,3,,0.3
23,587,2000,12,32,23,2000587.007,152,1,2,14.9,3,2,,0.2
23,587,2000,12,32,23,2000587.008,130,1,2,9.4,3,1,,0.1
23,587,2000,12,32,23,2000587.009,123,1,1,6.5,3,1,,
23,587,2000,12,32,23,2000587.01,114,1,1,5.1,2,1,,
23,587,2000,12,32,23,2000587.012,151,2,2,14,2,3,,0.4
23,587,2000,12,32,23,2000587.013,132,2,2,7.5,2,2,,0.1
23,587,2000,12,32,23,2000587.014,119,1,1,6.6,2,1,,
23,587,2000,12,32,23,2000587.015,158,1,2,15.9,2,2,,0.2
23,587,2000,12,32,23,2000587.016,158,1,2,17.1,1,2,,0.2
23,587,2000,12,32,23,2000587.017,172,2,6,18.5,0,4,,
23,587,2000,12,32,23,2000587.019,137,1,2,10.9,3,2,,0.1
23,587,2000,12,32,23,2000587.022,173,1,2,23.8,2,3,,0.3
23,587,2000,12,32,23,2000587.024,129,1,1,8.4,3,1,,
23,587,2000,12,32,23,2000587.026,111,1,1,4.6,3,1,,
23,587,2000,12,32,23,2000587.027,168,1,2,22.8,1,2,,0.5
23,587,2000,12,32,23,2000587.028,117,1,1,5.7,3,1,,
23,587,2000,12,32,23,2000587.029,138,1,2,9.2,1,1,,0.1
23,587,2000,12,32,23,2000587.031,148,2,2,12.1,3,2,,0.3
23,587,2000,12,32,23,2000587.032,166,1,2,22,2,2,,0.4
23,587,2000,12,32,23,2000587.034,159,2,6,17.2,3,3,,
23,587,2000,12,32,23,2000587.036,140,1,2,10.7,3,1,,0.2
23,587,2000,12,32,23,2000587.037,97,3,1,3,3,1,,
23,587,2000,12,32,23,2000587.038,106,1,1,4,1,1,,
23,587,2000,12,32,23,2000587.04,121,1,1,6.4,3,1,,
23,587,2000,12,32,23,2000587.041,125,2,2,6.9,1,1,,0.2
23,587,2000,12,32,23,2000587.042,164,1,2,20.1,2,2,,0.3
23,587,2000,12,32,23,2000587.043,108,2,2,4,3,1,,0.1
23,587,2000,12,32,23,2000587.045,115,2,2,5.1,3,1,,0.1
23,587,2000,12,32,23,2000587.048,140,2,2,10.7,1,2,,0.2
23,587,2000,12,32,23,2000587.049,107,2,1,3.8,2,1,,
23,587,2000,12,32,23,2000587.05,101,1,1,3,3,1,,
23,587,2000,12,32,23,2000587.051,131,2,2,7.9,2,2,,0.2
23,587,2000,12,32,23,2000587.053,122,2,2,6.4,3,1,,0.1
23,587,2000,12,32,23,2000587.056,148,2,2,12.3,2,3,,0.4
23,587,2000,12,32,23,2000587.059,117,2,2,5.4,3,1,,0.1
23,587,2000,12,32,23,2000587.06,122,2,2,5.8,2,1,,0.1
23,587,2000,12,32,23,2000587.064,146,1,2,12.7,3,2,,0.2
23,587,2000,12,32,23,2000587.069,152,1,2,14.5,2,2,,0.2
23,587,2000,12,32,23,2000587.074,100,3,1,3.3,2,1,,
23,587,2000,12,32,23,2000587.076,136,2,6,8.5,1,2,,
23,587,2000,12,32,23,2000587.082,95,2,1,2.5,1,1,,
23,587,2000,12,32,23,2000587.087,105,1,1,3.2,3,1,,
23,587,2000,12,32,23,2000587.09,163,2,6,17.5,2,4,,
23,587,2000,12,32,23,2000587.093,113,2,1,5.1,3,1,,
23,587,2000,12,32,23,2000587.094,92,3,1,2.1,1,1,,
23,587,2000,12,32,23,2000587.104,163,2,2,19.2,0,3,,0.4
23,587,2000,12,32,23,2000587.106,170,1,2,21.7,0,2,,0.5
23,587,2000,12,32,23,2000587.107,149,1,2,15.5,4,2,,0.2
23,587,2000,12,32,23,2000587.11,139,2,2,11,2,2,,0.3
23,587,2000,12,32,23,2000587.119,110,2,1,4.2,2,1,,
23,587,2000,12,32,23,2000587.12,94,3,1,2.7,3,1,,
23,587,2000,12,32,23,2000587.127,155,2,6,13.6,3,4,,
23,587,2000,12,32,23,2000587.132,102,2,1,3,2,1,,
23,587,2000,12,32,23,2000587.138,102,1,1,3.9,3,1,,
23,587,2000,12,32,23,2000587.142,144,1,2,10.9,3,2,,0.2
23,587,2000,12,32,23,2000587.145,97,3,1,2.5,3,1,,
23,587,2000,12,32,23,2000587.146,88,3,1,1.7,2,1,,
23,587,2000,12,32,23,2000587.148,172,2,6,18.9,1,3,,
23,587,2000,12,32,23,2000587.155,101,3,1,2.9,3,1,,
23,587,2000,12,32,23,2000587.167,95,1,1,2.6,2,1,,
23,587,2000,12,32,23,2000587.17,166,2,6,15.3,1,4,,
23,590,2000,12,32,23,2000590.001,162,1,2,18,1,2,,0.2
23,590,2000,12,32,23,2000590.002,152,2,2,13.7,0,3,,0.5
23,590,2000,12,32,23,2000590.003,145,1,2,12.2,0,1,,0.1
23,590,2000,12,32,23,2000590.004,168,1,2,25.7,0,2,,0.4
23,590,2000,12,32,23,2000590.005,146,1,2,12.3,0,2,,0.1
23,590,2000,12,32,23,2000590.006,168,1,2,24.2,0,2,,0.3
23,590,2000,12,32,23,2000590.007,153,2,2,14,1,3,,0.3
23,590,2000,12,32,23,2000590.008,172,1,2,24.4,1,2,,0.3
23,590,2000,12,32,23,2000590.009,170,1,2,22.4,1,2,,0.2
23,590,2000,12,32,23,2000590.01,157,1,2,18.6,1,2,,0.2
23,590,2000,12,32,23,2000590.011,161,1,2,19.8,0,2,,0.4
23,590,2000,12,32,23,2000590.015,175,1,2,30,0,2,,0.5
23,590,2000,12,32,23,2000590.019,160,2,2,17.6,1,2,,0.3
23,590,2000,12,32,23,2000590.021,164,2,6,18.5,1,4,,
23,590,2000,12,32,23,2000590.022,159,1,2,20.4,1,3,,0.3
23,590,2000,12,32,23,2000590.025,158,2,6,13.8,0,2,,
23,590,2000,12,32,23,2000590.028,124,2,2,7,0,1,,0.2
23,590,2000,12,32,23,2000590.031,133,2,2,8.6,0,2,,0.2
23,590,2000,12,32,23,2000590.036,177,2,2,24,0,4,,0.6
23,590,2000,12,32,23,2000590.037,143,2,2,10.6,1,2,,0.3
23,590,2000,12,32,23,2000590.039,151,1,2,13.7,0,2,,0.1
23,590,2000,12,32,23,2000590.04,176,2,2,25.1,1,4,,0.5
23,590,2000,12,32,23,2000590.042,157,2,2,16.4,0,2,,0.4
23,590,2000,12,32,23,2000590.046,142,1,2,12,0,2,,0.2
23,590,2000,12,32,23,2000590.049,116,2,2,6.1,0,1,,0.2
23,590,2000,12,32,23,2000590.05,151,1,2,15.6,0,2,,0.2
23,590,2000,12,32,23,2000590.051,102,1,1,3.2,3,1,,
23,590,2000,12,32,23,2000590.052,145,2,2,12.9,0,2,,0.3
23,590,2000,12,32,23,2000590.053,148,2,2,13.2,1,3,,0.3
23,590,2000,12,32,23,2000590.054,136,1,2,9.9,0,1,,0.1
23,590,2000,12,32,23,2000590.063,102,1,1,3.1,1,1,,
23,590,2000,12,32,23,2000590.064,88,3,1,1.8,2,1,,
23,590,2000,12,32,23,2000590.065,80,3,1,1.3,1,1,,
23,590,2000,12,32,23,2000590.066,167,2,6,16.2,0,4,,
23,590,2000,12,32,23,2000590.067,138,2,2,11.8,0,2,,0.2
23,590,2000,12,32,23,2000590.071,144,2,2,12.1,1,2,,0.2
23,590,2000,12,32,23,2000590.072,167,2,6,19,3,4,,
23,590,2000,12,32,23,2000590.073,176,1,2,27.4,0,2,,0.6
23,590,2000,12,32,23,2000590.083,132,1,1,9.3,2,1,,
23,590,2000,12,32,23,2000590.091,85,3,1,1.6,0,1,,
23,590,2000,12,32,23,2000590.092,82,3,1,1.6,1,1,,
23,590,2000,12,32,23,2000590.111,174,2,6,20.7,0,4,,
23,590,2000,12,32,23,2000590.116,143,1,1,11.7,0,1,,
23,590,2000,12,32,23,2000590.118,110,2,1,3.7,3,1,,
23,590,2000,12,32,23,2000590.127,132,2,2,8.6,0,1,,0.2
23,590,2000,12,32,23,2000590.139,128,2,2,7.5,4,1,,0.2
23,590,2000,12,32,23,2000590.14,127,1,1,8,1,1,,
23,590,2000,12,32,23,2000590.142,111,2,1,3.6,1,1,,
23,590,2000,12,32,23,2000590.143,69,3,1,1.9,1,1,,
23,590,2000,12,32,23,2000590.158,173,2,6,17.6,0,3,,
23,590,2000,12,32,23,2000590.17,114,1,1,5.6,0,1,,
23,590,2000,12,32,23,2000590.172,119,2,2,6.2,0,1,,0.2
23,590,2000,12,32,23,2000590.18,123,2,2,6.4,0,1,,0.2
23,590,2000,12,32,23,2000590.182,137,2,2,9,1,1,,0.2
23,590,2000,12,32,23,2000590.183,135,1,2,9.5,0,1,,0.1
23,590,2000,12,32,23,2000590.191,131,1,1,9,0,1,,
23,590,2000,12,32,23,2000590.193,123,1,1,6.5,1,1,,
23,590,2000,12,32,23,2000590.194,91,3,1,1.7,0,1,,
23,590,2000,12,32,23,2000590.196,90,3,1,1.8,1,1,,
23,590,2000,12,32,23,2000590.199,113,1,1,4.9,2,1,,
23,597,2000,12,32,23,2000597.001,151,2,2,16.4,1,2,,0.5
23,597,2000,12,32,23,2000597.002,153,2,2,16.8,2,2,,0.6
23,597,2000,12,32,23,2000597.003,161,1,2,18.6,0,2,,0.2
23,597,2000,12,32,23,2000597.004,163,1,2,20.4,1,2,,0.4
23,597,2000,12,32,23,2000597.005,175,1,2,26.1,1,3,,0.4
23,597,2000,12,32,23,2000597.007,175,2,2,21.2,1,4,,0.5
23,597,2000,12,32,23,2000597.008,157,1,2,16.3,0,2,,0.2
23,597,2000,12,32,23,2000597.009,160,2,2,18.6,0,3,,0.5
23,597,2000,12,32,23,2000597.01,149,2,2,13.7,1,2,,0.4
23,597,2000,12,32,23,2000597.012,162,2,2,18.5,1,3,,0.4
23,597,2000,12,32,23,2000597.013,159,2,2,19.3,1,2,,0.5
23,597,2000,12,32,23,2000597.015,173,1,2,25.7,0,2,,0.3
23,597,2000,12,32,23,2000597.017,156,2,2,15.5,0,2,,0.6
23,597,2000,12,32,23,2000597.019,167,1,2,22.7,1,2,,0.2
23,597,2000,12,32,23,2000597.021,165,1,2,21.3,0,2,,0.4
23,597,2000,12,32,23,2000597.024,144,1,2,11.6,2,2,,0.1
23,597,2000,12,32,23,2000597.025,159,1,2,18.5,2,2,,0.2
23,597,2000,12,32,23,2000597.032,132,2,2,8.5,0,2,,0.2
23,597,2000,12,32,23,2000597.033,170,1,2,23.5,0,2,,0.4
23,597,2000,12,32,23,2000597.035,136,2,2,10.1,0,2,,0.3
23,597,2000,12,32,23,2000597.048,146,1,2,12.4,0,2,,0.1
23,597,2000,12,32,23,2000597.053,153,1,2,14.9,1,2,,0.2
23,597,2000,12,32,23,2000597.057,141,2,2,11.5,0,2,,0.3
23,597,2000,12,32,23,2000597.068,147,2,2,13.5,1,2,,0.3
23,597,2000,12,32,23,2000597.069,169,2,2,24.7,1,3,,0.3
23,597,2000,12,32,23,2000597.072,168,2,6,19.2,1,4,,
23,597,2000,12,32,23,2000597.075,143,1,2,11.9,0,2,,0.1
23,597,2000,12,32,23,2000597.076,140,2,2,10.2,0,2,,0.3
23,597,2000,12,32,23,2000597.104,147,1,2,11.5,1,2,,0.1
23,597,2000,12,32,23,2000597.105,153,1,2,17.5,1,2,,0.2
23,597,2000,12,32,23,2000597.147,129,2,2,7.7,1,2,,0.1
23,597,2000,12,32,23,2000597.165,136,2,2,8.9,1,2,,0.2
23,597,2000,12,32,23,2000597.166,134,2,2,8.1,0,2,,0.2
23,597,2000,12,32,23,2000597.168,139,1,1,10.3,0,2,,
23,597,2000,12,32,23,2000597.169,124,1,1,6.4,1,1,,
23,597,2000,12,32,23,2000597.171,126,2,2,6.9,0,1,,0.1
23,597,2000,12,32,23,2000597.175,139,1,2,10.1,1,1,,0.1
23,597,2000,12,32,23,2000597.192,133,1,1,8.8,0,1,,
23,600,2000,12,31,23,2000600.001,169,1,2,24.2,0,2,,0.3
23,600,2000,12,31,23,2000600.002,166,1,2,26,0,2,,0.3
23,600,2000,12,31,23,2000600.003,164,2,2,18.3,0,3,,0.3
23,600,2000,12,31,23,2000600.004,162,1,2,17.9,1,2,,0.3
23,600,2000,12,31,23,2000600.006,142,1,2,11.9,1,1,,0.1
23,600,2000,12,31,23,2000600.009,155,2,2,14.4,0,2,,0.3
23,600,2000,12,31,23,2000600.01,172,1,2,25.5,1,2,,0.5
23,600,2000,12,31,23,2000600.011,161,1,2,18.9,0,2,,0.3
23,600,2000,12,31,23,2000600.013,151,1,2,17,0,2,,0.2
23,600,2000,12,31,23,2000600.014,146,2,2,12.9,0,2,,0.2
23,600,2000,12,31,23,2000600.015,166,2,2,18.9,1,4,,0.3
23,600,2000,12,31,23,2000600.016,170,1,2,25.1,0,2,,0.5
23,600,2000,12,31,23,2000600.018,158,1,1,19.3,1,2,,
23,600,2000,12,31,23,2000600.019,158,2,2,16.6,0,2,,0.3
23,600,2000,12,31,23,2000600.021,151,2,2,14.3,0,2,,0.3
23,600,2000,12,31,23,2000600.022,150,2,2,15.1,0,3,,0.2
23,600,2000,12,31,23,2000600.028,137,1,1,11.5,0,1,,
23,600,2000,12,31,23,2000600.029,166,2,2,16.9,0,4,,0.4
23,600,2000,12,31,23,2000600.03,158,1,2,15.8,0,2,,0.3
23,600,2000,12,31,23,2000600.036,173,2,2,18.1,0,3,,0.5
23,600,2000,12,31,23,2000600.039,143,2,2,11.4,1,2,,0.2
23,600,2000,12,31,23,2000600.04,147,1,2,13,1,2,,0.2
23,600,2000,12,31,23,2000600.041,185,2,2,27.6,0,4,,0.5
23,600,2000,12,31,23,2000600.043,147,2,2,13.4,0,3,,0.2
23,600,2000,12,31,23,2000600.047,137,1,2,10.9,1,2,,0.1
23,600,2000,12,31,23,2000600.048,152,1,2,14.9,1,2,,0.2
23,600,2000,12,31,23,2000600.052,141,1,2,13.5,0,2,,0.2
23,600,2000,12,31,23,2000600.053,146,1,2,12.5,0,2,,0.2
23,600,2000,12,31,23,2000600.054,141,2,2,12,1,3,,0.2
23,600,2000,12,31,23,2000600.058,173,2,2,20.7,4,5,,0.3
23,600,2000,12,31,23,2000600.082,164,2,2,21.1,0,4,,0.3
23,600,2000,12,31,23,2000600.085,175,2,2,22.4,1,4,,0.4
23,610,2000,12,32,23,2000610.001,111,2,1,4.7,2,1,,
23,610,2000,12,32,23,2000610.002,113,2,1,5.8,3,1,,
23,610,2000,12,32,23,2000610.003,116,1,1,6.6,3,1,,
23,610,2000,12,32,23,2000610.004,111,1,1,5.7,4,1,,
23,610,2000,12,32,23,2000610.005,116,2,1,6.1,4,1,,
23,610,2000,12,32,23,2000610.006,107,2,1,4.1,2,1,,
23,610,2000,12,32,23,2000610.007,110,1,1,5.5,1,1,,
23,610,2000,12,32,23,2000610.008,115,1,1,5.4,1,1,,
23,610,2000,12,32,23,2000610.01,117,2,2,6.6,3,1,,0.1
23,610,2000,12,32,23,2000610.011,108,2,1,4.5,2,1,,
23,610,2000,12,32,23,2000610.019,107,1,1,4.3,2,1,,
23,610,2000,12,32,23,2000610.02,100,1,1,3.7,2,1,,
23,610,2000,12,32,23,2000610.022,108,1,1,4.6,2,1,,
23,610,2000,12,32,23,2000610.029,102,2,1,3.9,3,1,,
23,610,2000,12,32,23,2000610.034,104,2,1,4.3,1,1,,
23,610,2000,12,32,23,2000610.045,104,1,1,4,2,1,,
23,610,2000,12,32,23,2000610.072,126,2,2,8.5,3,1,,0.2
23,610,2000,12,32,23,2000610.078,126,2,2,7.2,3,1,,0.1
23,610,2000,12,32,23,2000610.083,146,2,2,15,1,2,,0.3
23,610,2000,12,32,23,2000610.129,122,2,2,6.9,2,1,,0.2
23,610,2000,12,32,23,2000610.176,139,1,2,13.5,2,1,,0.1
23,610,2000,12,32,23,2000610.198,94,2,1,2.8,1,1,,
23,613,2000,12,32,23,2000613.001,164,1,2,19.1,0,2,,0.2
23,613,2000,12,32,23,2000613.002,152,1,2,16.8,1,2,,0.2
23,613,2000,12,32,23,2000613.003,156,1,2,17.6,1,2,,0.2
23,613,2000,12,32,23,2000613.004,152,2,2,14.9,0,2,,0.4
23,613,2000,12,32,23,2000613.005,151,1,2,13.9,0,2,,0.1
23,613,2000,12,32,23,2000613.006,165,1,2,20.3,1,2,,0.3
23,613,2000,12,32,23,2000613.007,167,1,2,18.9,1,2,,0.1
23,613,2000,12,32,23,2000613.008,153,2,2,15,1,3,,0.4
23,613,2000,12,32,23,2000613.01,155,1,2,16,0,1,,0.2
23,613,2000,12,32,23,2000613.011,146,1,2,14.1,1,1,,0.1
23,613,2000,12,32,23,2000613.012,142,2,2,11.8,1,2,,0.3
23,613,2000,12,32,23,2000613.013,155,2,2,14.1,2,2,,0.3
23,613,2000,12,32,23,2000613.015,163,1,2,19.7,1,2,,0.2
23,613,2000,12,32,23,2000613.017,148,2,2,13.5,0,2,,0.2
23,613,2000,12,32,23,2000613.021,149,1,2,15.5,0,1,,0.2
23,613,2000,12,32,23,2000613.023,146,2,2,14.4,0,2,,0.3
23,613,2000,12,32,23,2000613.025,144,1,2,12.8,2,1,,0.1
23,613,2000,12,32,23,2000613.031,136,1,2,10.9,0,1,,0.1
23,613,2000,12,32,23,2000613.035,128,1,1,8.9,2,1,,
23,613,2000,12,32,23,2000613.038,144,2,2,12.4,1,1,,0.2
23,613,2000,12,32,23,2000613.039,144,1,2,12.8,1,1,,0.2
23,613,2000,12,32,23,2000613.041,134,2,2,10,2,1,,0.2
23,613,2000,12,32,23,2000613.042,138,1,2,12.4,1,1,,0.1
23,613,2000,12,32,23,2000613.048,121,1,1,7.4,3,1,,
23,613,2000,12,32,23,2000613.049,121,2,2,7.4,3,1,,0.2
23,613,2000,12,32,23,2000613.056,134,1,2,11.3,2,1,,0.1
23,613,2000,12,32,23,2000613.066,134,1,2,10.2,1,1,,0.1
23,613,2000,12,32,23,2000613.071,126,2,2,8.2,3,1,,0.1
23,613,2000,12,32,23,2000613.076,138,2,2,11,1,1,,0.2
23,613,2000,12,32,23,2000613.077,128,2,2,8.2,2,1,,0.2
23,613,2000,12,32,23,2000613.093,156,2,2,15.1,1,3,,0.4
23,613,2000,12,32,23,2000613.113,122,2,2,6.8,3,1,,0.1
23,613,2000,12,32,23,2000613.141,137,2,2,13.2,2,1,,0.3
23,613,2000,12,32,23,2000613.144,163,2,2,19.1,0,2,,0.3
23,616,2000,12,32,23,2000616.001,141,1,2,13.2,1,1,,0.2
23,616,2000,12,32,23,2000616.002,149,1,2,14,1,2,,0.1
23,616,2000,12,32,23,2000616.003,151,2,2,12.9,0,1,,0.3
23,616,2000,12,32,23,2000616.004,148,2,2,12.5,1,2,,0.3
23,616,2000,12,32,23,2000616.005,155,1,2,15.6,0,2,,0.2
23,616,2000,12,32,23,2000616.006,144,2,2,13.2,0,1,,0.3
23,616,2000,12,32,23,2000616.007,133,1,2,9.1,1,1,,0.1
23,616,2000,12,32,23,2000616.008,129,2,2,7.9,1,1,,0.2
23,616,2000,12,32,23,2000616.009,141,1,2,11.7,1,1,,0.2
23,616,2000,12,32,23,2000616.01,127,1,1,7.4,0,1,,
23,616,2000,12,32,23,2000616.011,126,1,1,8.2,0,1,,
23,616,2000,12,32,23,2000616.012,133,1,2,9.4,1,1,,0.1
23,616,2000,12,32,23,2000616.013,162,1,2,18.4,1,2,,0.3
23,616,2000,12,32,23,2000616.015,148,1,2,15.3,0,1,,0.2
23,616,2000,12,32,23,2000616.016,139,1,2,11.1,0,1,,0.1
23,616,2000,12,32,23,2000616.017,149,2,2,15.5,1,2,,0.4
23,616,2000,12,32,23,2000616.018,137,1,2,11,0,1,,0.1
23,616,2000,12,32,23,2000616.019,157,1,2,15.3,1,2,,0.2
23,616,2000,12,32,23,2000616.021,152,1,2,15.5,0,1,,0.2
23,616,2000,12,32,23,2000616.022,136,2,2,10.7,1,1,,0.2
23,616,2000,12,32,23,2000616.023,141,2,2,11.9,1,2,,0.3
23,616,2000,12,32,23,2000616.027,163,1,2,18.4,0,2,,0.2
23,616,2000,12,32,23,2000616.028,122,2,2,6.9,2,1,,0.2
23,616,2000,12,32,23,2000616.033,119,2,2,5.4,1,1,,0.1
23,616,2000,12,32,23,2000616.034,103,2,1,3.4,2,1,,
23,616,2000,12,32,23,2000616.035,117,1,1,5.6,0,1,,
23,616,2000,12,32,23,2000616.036,121,2,2,6.6,1,1,,0.2
23,616,2000,12,32,23,2000616.037,119,1,1,6.1,0,1,,
23,616,2000,12,32,23,2000616.041,121,1,1,6.2,1,1,,
23,616,2000,12,32,23,2000616.042,106,1,1,4,1,1,,
23,616,2000,12,32,23,2000616.043,137,2,2,10.5,0,1,,0.3
23,616,2000,12,32,23,2000616.045,127,2,2,7.8,1,2,,0.2
23,616,2000,12,32,23,2000616.048,123,1,1,7,0,1,,
23,616,2000,12,32,23,2000616.049,114,1,1,5.6,1,1,,
23,616,2000,12,32,23,2000616.054,118,2,1,6,1,1,,
23,616,2000,12,32,23,2000616.061,109,1,1,4.4,1,1,,
23,616,2000,12,32,23,2000616.062,100,1,1,3,1,1,,
23,616,2000,12,32,23,2000616.064,103,2,1,3.4,0,1,,
23,616,2000,12,32,23,2000616.069,155,2,2,16.4,2,2,,0.4
23,616,2000,12,32,23,2000616.072,131,2,2,9.2,0,1,,0.2
23,616,2000,12,32,23,2000616.076,150,1,2,15.7,0,2,,0.2
23,616,2000,12,32,23,2000616.082,131,2,2,8.9,1,1,,0.2
23,616,2000,12,32,23,2000616.086,152,2,2,14.5,0,2,,0.5
23,616,2000,12,32,23,2000616.11,155,2,6,13.5,1,2,,
23,616,2000,12,32,23,2000616.119,110,2,1,4.4,0,1,,
23,616,2000,12,32,23,2000616.127,102,1,1,3.3,1,1,,
23,616,2000,12,32,23,2000616.132,113,1,1,4.8,1,1,,
23,616,2000,12,32,23,2000616.142,108,2,1,4.2,1,1,,
23,616,2000,12,32,23,2000616.186,107,2,1,3.8,2,1,,
23,618,2000,11,23,23,2000618.001,162,2,6,17.1,0,4,,
23,618,2000,11,23,23,2000618.002,164,2,6,18.7,0,4,,
23,618,2000,11,23,23,2000618.003,148,1,2,15.9,0,2,,0.1
23,618,2000,11,23,23,2000618.004,155,2,2,17.5,0,3,,0.4
23,618,2000,11,23,23,2000618.005,157,1,2,17.6,0,2,,0.1
23,618,2000,11,23,23,2000618.006,136,2,2,11.4,0,2,,0.2
23,618,2000,11,23,23,2000618.007,163,1,2,16.8,0,2,,0.1
23,618,2000,11,23,23,2000618.008,144,1,2,13.4,0,2,,0.1
23,618,2000,11,23,23,2000618.009,168,2,6,20.1,1,4,,
23,618,2000,11,23,23,2000618.01,155,1,2,17.5,1,2,,0.1
23,618,2000,11,23,23,2000618.011,147,1,2,15.9,0,1,,0.1
23,618,2000,11,23,23,2000618.012,156,2,2,15,0,2,,0.3
23,618,2000,11,23,23,2000618.014,150,2,2,14.6,1,3,,0.3
23,618,2000,11,23,23,2000618.015,150,2,2,14.1,2,3,,0.3
23,618,2000,11,23,23,2000618.017,135,2,2,9.1,1,2,,0.2
23,618,2000,11,23,23,2000618.018,168,2,6,18.2,1,3,,
